Episode,Reward,Length
1293,-1832.0404,35
1294,-1613.2555,24
1295,-2326.9246,38
1296,-2988.1545,45
1297,-1370.5087,20
1298,-1598.7213,24
1299,-1060.5928,17
1300,-3140.843,57
1301,-1726.0612,26
1302,-1225.8491,30
1303,-1773.9244,25
1304,-2671.08,66
1305,-2207.4346,34
1306,-1945.6979,40
1307,-1396.7126,32
1308,-24350.918,500
1309,-6734.841,146
1310,-2405.7493,42
1311,-493.4122,8
1312,-1668.0314,30
1313,-1703.3682,26
1314,-1153.6713,18
1315,-879.7715,16
1316,-1855.766,35
1317,-1321.0826,22
1318,-2362.9663,39
1319,-1544.4377,37
1320,-1039.7302,23
1321,-820.8418,14
1322,-2504.642,44
1323,-2433.9397,43
1324,-4140.805,78
1325,-1178.9333,32
1326,-1023.0009,18
1327,-2222.5125,29
1328,-2058.2896,32
1329,-19944.504,366
1330,-2884.1572,49
1331,-31508.906,500
1332,-1586.6741,31
1333,-2360.3987,42
1334,-757.3685,12
1335,-892.41907,18
1336,-1848.1737,36
1337,-1371.6545,22
1338,-529.0067,9
1339,-1349.7344,27
1340,-982.4162,15
1341,-1176.7754,17
1342,-1268.2854,31
1343,-2016.9004,47
1344,-1507.7214,23
1345,-1229.0486,26
1346,-13482.777,259
1347,-1916.2578,30
1348,-1463.5146,23
1349,-842.0341,20
1350,-2030.7701,46
1351,-1325.8165,22
1352,-513.36145,10
1353,-2344.373,30
1354,-1374.7823,24
1355,-2565.0557,36
1356,-1743.8192,31
1357,-1362.2538,17
1358,-1005.03864,26
1359,-2281.1235,30
1360,-990.5934,21
1361,-1006.77344,17
1362,-5698.687,110
1363,-883.7683,24
1364,-822.50555,17
1365,-1300.873,20
1366,-9678.679,138
1367,-11442.801,251
1368,-1467.9738,27
1369,-4000.7446,88
1370,-2189.6646,39
1371,-1625.4243,29
1372,-849.93787,17
1373,-396.42136,8
1374,-1582.1998,20
1375,-850.20776,23
1376,-4056.1768,73
1377,-889.54346,16
1378,-4061.7556,83
1379,-2974.499,40
1380,-1186.3601,21
1381,-960.8865,18
1382,-1354.5663,21
1383,-362.22568,9
1384,-3640.1584,50
1385,-2072.2622,32
1386,-9846.73,196
1387,-2705.4526,64
1388,-21230.14,303
1389,-6883.515,105
1390,-1824.356,30
1391,-1596.1602,25
1392,-34018.758,500
1393,-1278.8375,23
1394,-1626.1982,30
1395,-2135.9253,42
1396,-969.24445,15
1397,-866.8556,19
1398,-1275.3081,31
1399,-1059.0055,21
1400,-24373.473,500
1401,-1209.0521,21
1402,-1231.5786,31
1403,-869.8505,19
1404,-1672.984,28
1405,-1006.91705,24
1406,-2197.909,41
1407,-1673.8193,25
1408,-404.52008,9
1409,-1422.6202,27
1410,-481.8394,9
1411,-1363.9971,30
1412,-20207.852,500
1413,-18070.871,500
1414,-1525.8812,23
1415,-2528.347,38
1416,-1772.1443,30
1417,-826.9975,17
1418,-944.1787,18
1419,-15036.211,194
1420,-964.1829,16
1421,-1635.2891,37
1422,-1242.8171,23
1423,-918.59595,20
1424,-2914.5981,57
1425,-4179.8345,60
1426,-1238.7,29
1427,-1593.7505,24
1428,-3063.249,43
1429,-9217.299,203
1430,-755.0802,15
1431,-1617.7438,20
1432,-14080.795,236
1433,-1826.5673,29
1434,-19549.717,500
1435,-1259.1115,22
1436,-1765.4362,28
1437,-2318.9202,45
1438,-718.6168,18
1439,-1767.4614,47
1440,-1314.0656,18
1441,-1743.052,37
1442,-21495.312,500
1443,-3087.249,50
1444,-3618.6973,55
1445,-13881.507,201
1446,-2185.6665,38
1447,-7695.001,118
1448,-2058.602,29
1449,-26721.81,500
1450,-2924.795,47
1451,-2772.59,49
1452,-513.08356,9
1453,-3341.31,61
1454,-1469.3304,31
1455,-2034.145,38
1456,-1082.6007,24
1457,-987.4422,24
1458,-965.7091,19
1459,-2532.7603,44
1460,-1074.7452,20
1461,-9432.244,204
1462,-22190.07,500
1463,-689.5249,19
1464,-2348.2253,45
1465,-2044.302,32
1466,-1627.5215,23
1467,-1737.5625,24
1468,-1146.739,18
1469,-720.392,19
1470,-1533.0757,28
1471,-1238.5426,29
1472,-1307.6711,20
1473,-1067.1145,18
1474,-3632.229,73
1475,-1277.1909,21
1476,-26506.488,500
1477,-2048.0667,41
1478,-21164.691,500
1479,-862.0908,23
1480,-2724.2463,66
1481,-32276.318,500
1482,-1465.9268,19
1483,-29829.885,500
1484,-960.58966,23
1485,-38815.67,500
1486,-1104.7148,22
1487,-505.37228,9
1488,-1958.0797,37
1489,-1936.4294,30
1490,-1147.1272,25
1491,-4600.6914,76
1492,-897.05035,15
1493,-1459.9417,32
1494,-24048.85,500
1495,-10800.375,211
1496,-1075.4425,23
1497,-1538.428,26
1498,-1073.8768,16
1499,-1052.9845,20
1500,-1506.6147,27
1501,-827.7658,22
1502,-1255.1545,19
1503,-29428.42,500
1504,-33122.84,500
1505,-3325.783,44
1506,-924.41864,19
1507,-870.89825,15
1508,-2013.6205,31
1509,-2968.4321,49
1510,-478.54462,11
1511,-2784.2695,48
1512,-1473.2465,26
1513,-1092.5299,23
1514,-1918.0779,37
1515,-1552.0033,23
1516,-1381.0176,27
1517,-2163.8452,47
1518,-2179.4426,37
1519,-1111.1063,25
1520,-1714.7943,40
1521,-14178.457,500
1522,-1161.1908,25
1523,-2294.2776,47
1524,-7466.7583,107
1525,-19340.518,500
1526,-7241.739,171
1527,-930.5477,19
1528,-2112.5479,33
1529,-429.60544,8
1530,-3510.2417,69
1531,-1647.3898,34
1532,-609.2423,13
1533,-661.71014,15
1534,-522.51416,12
1535,-1492.1749,24
1536,-24004.44,500
1537,-1121.1405,20
1538,-1240.2429,28
1539,-1663.89,28
1540,-3556.988,57
1541,-2697.3315,41
1542,-717.5088,19
1543,-1398.124,27
1544,-2192.9875,44
1545,-985.7352,22
1546,-1589.3262,32
1547,-945.6606,18
1548,-793.67883,18
1549,-2320.9272,41
1550,-9901.558,267
1551,-1455.7401,21
1552,-1007.42334,20
1553,-2854.216,51
1554,-1803.8555,41
1555,-24662.805,500
1556,-1870.8741,37
1557,-32989.168,500
1558,-598.06104,11
1559,-674.59766,13
1560,-747.7091,16
1561,-642.15717,11
1562,-3922.13,72
1563,-1796.4669,32
1564,-2953.88,41
1565,-1651.6624,34
1566,-1886.446,26
1567,-30214.22,500
1568,-1265.6383,22
1569,-1128.7875,26
1570,-1910.5995,32
1571,-24864.557,500
1572,-5200.7847,89
1573,-1476.5453,21
1574,-1119.9707,19
1575,-2072.7664,34
1576,-753.8131,18
1577,-989.3478,18
1578,-2019.6935,29
1579,-1028.189,18
1580,-1415.3865,19
1581,-959.51074,17
1582,-1213.9071,30
1583,-2984.0796,46
1584,-1455.1366,31
1585,-1827.3671,26
1586,-1265.052,24
1587,-13692.345,233
1588,-2434.6848,36
1589,-2842.8208,54
1590,-1617.8419,32
1591,-469.14655,8
1592,-801.06287,13
1593,-1110.7189,22
1594,-16581.863,500
1595,-1477.4204,30
1596,-4650.5547,81
1597,-3786.149,59
1598,-1986.7667,29
1599,-471.69266,8
1600,-1342.5,23
1601,-1101.7382,23
1602,-2690.3977,39
1603,-1390.7555,21
1604,-2043.4481,32
1605,-6083.3516,97
1606,-34461.496,500
1607,-1704.537,28
1608,-748.2475,19
1609,-3761.5862,95
1610,-1290.0852,24
1611,-728.8065,15
1612,-5970.7944,115
1613,-3029.3027,48
1614,-23384.803,500
1615,-467.865,9
1616,-2562.2986,40
1617,-1696.3335,24
1618,-3804.638,74
1619,-923.9192,17
1620,-741.7829,20
1621,-1927.7609,34
1622,-860.36487,14
1623,-1128.0668,19
1624,-1063.3712,19
1625,-34062.207,500
1626,-4668.0317,87
1627,-1083.9846,21
1628,-2085.9575,37
1629,-928.8007,18
1630,-1030.4132,23
1631,-19320.021,500
1632,-720.11554,11
1633,-1438.7196,28
1634,-970.2855,16
1635,-2021.9448,39
1636,-813.6663,16
1637,-2519.536,34
1638,-936.0199,19
1639,-1741.157,33
1640,-28107.455,500
1641,-1262.4465,21
1642,-4177.411,121
1643,-27953.855,500
1644,-34083.16,500
1645,-2073.0605,31
1646,-1453.5681,29
1647,-2294.5325,53
1648,-1127.4352,20
1649,-2953.2258,72
1650,-1196.0894,28
1651,-980.18164,18
1652,-651.4452,10
1653,-8187.378,129
1654,-1110.8512,19
1655,-1152.203,18
1656,-2036.1923,38
1657,-723.5301,11
1658,-857.5315,13
1659,-907.76965,21
1660,-1643.1052,38
1661,-1650.5465,32
1662,-4783.023,97
1663,-25702.01,500
1664,-27753.197,500
1665,-422.15723,9
1666,-1275.3531,21
1667,-3545.7559,49
1668,-3813.7275,51
1669,-1875.7864,32
1670,-1558.0164,21
1671,-1843.1176,33
1672,-1258.1033,25
1673,-1171.7651,18
1674,-1269.4023,24
1675,-1054.9578,18
1676,-987.9862,25
1677,-7417.4062,144
1678,-1192.4951,20
1679,-9675.028,220
1680,-2423.6028,38
1681,-1092.2927,24
1682,-8223.696,117
1683,-2154.5042,37
1684,-25052.062,359
1685,-1117.3943,19
1686,-1344.0189,29
1687,-1893.5239,39
1688,-1190.1682,19
1689,-853.2449,17
1690,-521.4791,10
1691,-25944.365,500
1692,-1089.0471,17
1693,-2085.9065,46
1694,-491.5956,8
1695,-1433.0604,28
1696,-1933.5353,31
1697,-417.2118,8
1698,-1033.9297,15
1699,-428.85046,9
1700,-1492.6567,26
1701,-2328.5725,62
1702,-1649.399,33
1703,-21267.49,500
1704,-1067.862,22
1705,-25443.098,500
1706,-20114.676,500
1707,-30568.303,500
1708,-1483.9794,21
1709,-29930.424,436
1710,-29300.965,500
1711,-1379.4644,20
1712,-530.81366,10
1713,-23751.2,500
1714,-644.3881,11
1715,-967.179,20
1716,-868.9754,15
1717,-12762.03,201
1718,-911.5398,20
1719,-1003.3098,23
1720,-1214.4868,25
1721,-1195.8944,29
1722,-1276.7168,18
1723,-2658.4539,48
1724,-1129.6584,18
1725,-725.3598,22
1726,-1183.782,25
1727,-2412.5007,47
1728,-910.2721,19
1729,-1387.5275,23
1730,-1370.4363,32
1731,-1101.586,17
1732,-2761.0713,51
1733,-505.5979,9
1734,-576.47034,10
1735,-25894.355,500
1736,-1610.282,31
1737,-2220.6807,40
1738,-510.8506,9
1739,-999.4347,15
1740,-1165.0073,18
1741,-2041.7028,29
1742,-6091.85,115
1743,-1204.7621,21
1744,-949.0618,15
1745,-1936.767,36
1746,-1254.0708,24
1747,-1082.5127,18
1748,-26308.416,500
1749,-3551.4404,76
1750,-1624.8304,34
1751,-1220.9246,18
1752,-958.0311,26
1753,-1034.5834,16
1754,-1452.8735,28
1755,-1777.5016,35
1756,-1407.8994,28
1757,-11055.115,225
1758,-4404.4424,67
1759,-1159.8158,22
1760,-1951.7175,33
1761,-899.045,17
1762,-1429.6467,27
1763,-882.59827,17
1764,-467.99597,9
1765,-28338.7,500
1766,-1035.878,17
1767,-1469.3568,21
1768,-4741.782,83
1769,-1517.6528,28
1770,-2126.0144,33
1771,-1926.1885,31
1772,-969.5506,22
1773,-2917.7622,48
1774,-1156.1615,18
1775,-2068.601,31
1776,-602.9983,12
1777,-534.6561,11
1778,-2223.3408,36
1779,-1483.1223,19
1780,-1507.5013,20
1781,-2284.7817,36
1782,-1845.2191,28
1783,-813.5488,20
1784,-1400.1836,21
1785,-2047.455,34
1786,-817.43835,20
1787,-1324.4939,20
1788,-1667.1016,28
1789,-1411.8016,26
1790,-3676.2737,53
1791,-1187.4017,24
1792,-1047.0088,19
1793,-1094.6554,25
1794,-3680.9211,81
1795,-1527.7233,29
1796,-34368.637,500
1797,-821.098,16
1798,-1332.4156,26
1799,-1686.805,47
1800,-1053.1262,28
1801,-1225.4727,22
1802,-1446.5161,22
1803,-34910.695,500
1804,-2090.8237,38
1805,-1399.9786,22
1806,-28305.064,500
1807,-1771.8417,33
1808,-4900.689,85
1809,-547.6959,9
1810,-5785.828,115
1811,-3892.7454,57
1812,-631.4817,14
1813,-1093.5114,21
1814,-1714.4478,24
1815,-1011.84503,17
1816,-7119.2515,117
1817,-1243.4138,18
1818,-29611.682,500
1819,-1602.4586,31
1820,-896.51324,16
1821,-1788.647,25
1822,-421.333,10
1823,-841.15576,20
1824,-1860.1119,36
1825,-1119.0651,21
1826,-1192.2019,20
1827,-2128.4294,39
1828,-16422.186,244
1829,-1023.32855,20
1830,-958.97766,16
1831,-1159.5659,20
1832,-1141.5494,16
1833,-1016.46625,16
1834,-2240.3333,31
1835,-1385.1332,25
1836,-1650.4597,33
1837,-31529.504,500
1838,-1223.58,26
1839,-984.5064,18
1840,-2918.817,43
1841,-775.1093,17
1842,-1945.4253,29
1843,-2350.8298,33
1844,-1305.5339,17
1845,-490.4552,9
1846,-21153.816,500
1847,-926.78894,18
1848,-994.4022,19
1849,-568.5982,9
1850,-1352.8025,21
1851,-2617.4216,43
1852,-2159.8965,34
1853,-21682.795,500
1854,-1787.7864,25
1855,-1193.4319,20
1856,-1341.874,22
1857,-4556.633,101
1858,-1793.6643,41
1859,-947.3921,17
1860,-1446.9291,25
1861,-441.3544,9
1862,-721.74976,19
1863,-1170.6895,18
1864,-1603.178,27
1865,-763.0723,16
1866,-1118.4342,17
1867,-411.04553,9
1868,-23315.85,500
1869,-826.7452,18
1870,-1360.3315,17
1871,-2155.9375,36
1872,-2602.6252,57
1873,-34365.926,500
1874,-736.07404,13
1875,-1589.5427,27
1876,-35148.133,500
1877,-1732.0364,39
1878,-729.43475,16
1879,-1500.1005,34
1880,-5923.668,86
1881,-1039.9082,21
1882,-1566.2551,31
1883,-1357.3312,18
1884,-2739.2231,52
1885,-1074.973,22
1886,-792.5677,19
1887,-2095.789,34
1888,-1028.4153,22
1889,-1183.8151,16
1890,-1265.8191,20
1891,-1327.1003,24
1892,-970.28424,19
1893,-1992.117,38
1894,-1192.1987,24
1895,-2682.541,37
1896,-3388.0679,77
1897,-26907.494,500
1898,-25086.004,500
1899,-20646.676,500
1900,-1984.7705,33
1901,-687.4167,16
1902,-1409.1693,26
1903,-3873.2861,58
1904,-1049.5349,23
1905,-1365.4484,28
1906,-13739.28,193
1907,-29398.791,500
1908,-799.665,13
1909,-1706.6207,30
1910,-2012.6731,36
1911,-2263.3987,46
1912,-1081.1011,16
1913,-2620.4556,38
1914,-30669.543,500
1915,-1781.613,39
1916,-1135.7133,28
1917,-1005.224,20
1918,-1002.2765,15
1919,-1042.9591,18
1920,-2174.5366,35
1921,-1866.9716,23
1922,-745.38306,13
1923,-991.5952,18
1924,-1174.0415,19
1925,-1515.1971,31
1926,-1300.288,23
1927,-1540.4518,25
1928,-1125.5743,21
1929,-21639.262,500
1930,-3121.2515,55
1931,-3079.8306,55
1932,-1108.8628,16
1933,-1980.9678,41
1934,-495.02808,9
1935,-2087.9038,39
1936,-8244.846,173
1937,-1171.6887,21
1938,-7222.2744,207
1939,-932.58655,20
1940,-17855.404,500
1941,-25087.777,500
1942,-24904.58,500
1943,-1925.81,27
1944,-1671.4877,30
1945,-1631.4113,29
1946,-1176.0734,22
1947,-4108.81,75
1948,-1488.8276,23
1949,-1759.3268,23
1950,-2521.8308,43
1951,-2400.1936,38
1952,-682.53595,17
1953,-1076.9922,25
1954,-1424.6971,29
1955,-1293.9052,30
1956,-17614.732,500
1957,-1200.7882,17
1958,-1272.5406,19
1959,-1151.8478,24
1960,-1339.5889,26
1961,-26423.107,500
1962,-3779.2732,71
1963,-2641.6682,48
1964,-783.2016,16
1965,-637.3811,15
1966,-1338.938,24
1967,-1038.9348,19
1968,-592.32635,17
1969,-1157.2955,20
1970,-1045.181,19
1971,-1153.4187,25
1972,-493.49567,8
1973,-1438.085,31
1974,-673.9978,13
1975,-3602.713,44
1976,-2173.39,32
1977,-31799.47,500
1978,-746.61914,11
1979,-1238.9617,23
1980,-22373.955,500
1981,-363.78445,8
1982,-552.5845,9
1983,-3633.44,54
1984,-21022.166,500
1985,-1184.4867,27
1986,-568.67096,11
1987,-1081.9127,25
1988,-1493.9076,19
1989,-954.30853,17
1990,-2680.4524,34
1991,-1062.4292,25
1992,-24146.314,500
1993,-1109.8818,20
1994,-1981.5526,25
1995,-692.21576,12
1996,-1808.6674,37
1997,-869.005,16
1998,-7408.7656,98
1999,-1845.0544,31
2000,-740.6507,15
2001,-981.91284,17
2002,-2093.1267,31
2003,-20987.102,431
2004,-836.1132,18
2005,-2952.6812,55
2006,-1954.9957,28
2007,-797.47363,13
2008,-3171.2488,55
2009,-3156.4985,44
2010,-1214.129,20
2011,-1832.2954,31
2012,-1837.6443,31
2013,-1917.1597,36
2014,-977.3784,16
2015,-2377.8254,36
2016,-760.3296,15
2017,-2054.4348,42
2018,-24358.184,500
2019,-3657.5078,80
2020,-675.81616,18
2021,-782.81116,15
2022,-950.14075,17
2023,-2045.2075,39
2024,-434.77853,8
2025,-727.80084,16
2026,-3802.3286,64
2027,-818.65625,12
2028,-1496.7971,25
2029,-658.81555,17
2030,-1206.9529,29
2031,-3741.961,54
2032,-26239.652,500
2033,-904.6234,15
2034,-839.25146,19
2035,-1527.6886,31
2036,-1787.967,27
2037,-1479.868,26
2038,-664.7989,14
2039,-725.9128,19
2040,-2192.3052,35
2041,-1257.178,28
2042,-733.86725,17
2043,-1182.5894,20
2044,-2080.4453,35
2045,-725.5446,16
2046,-1340.2847,18
2047,-1350.2734,17
2048,-531.98474,9
2049,-891.2663,19
2050,-625.079,11
2051,-1616.0,29
2052,-1462.957,25
2053,-967.7702,19
2054,-34938.65,500
2055,-24839.438,500
2056,-1016.52655,28
2057,-1058.4045,15
2058,-1662.4338,33
2059,-400.53812,8
2060,-2077.764,36
2061,-1080.6152,23
2062,-2398.225,36
2063,-1140.8643,22
2064,-814.07733,19
2065,-653.5232,11
2066,-1251.1261,20
2067,-1128.0264,20
2068,-1376.0128,24
2069,-30058.705,500
2070,-873.2808,13
2071,-1017.3147,18
2072,-1641.9851,23
2073,-1266.1748,23
2074,-20184.201,432
2075,-1362.0167,23
2076,-1201.719,20
2077,-892.3907,22
2078,-19061.764,369
2079,-1739.4576,29
2080,-1199.0802,21
2081,-1640.8613,29
2082,-1055.2003,18
2083,-2152.9167,42
2084,-1360.4128,25
2085,-982.553,17
2086,-827.3005,18
2087,-1136.9188,21
2088,-393.98676,8
2089,-2178.2576,40
2090,-1714.6776,25
2091,-1294.607,21
2092,-525.3342,10
2093,-1304.3475,19
2094,-1670.771,25
2095,-813.22034,20
2096,-1866.1967,34
2097,-19853.533,387
2098,-2559.3284,50
2099,-11314.82,155
2100,-459.63495,11
2101,-928.22107,18
2102,-534.28595,9
2103,-11733.203,193
2104,-867.53894,17
2105,-1171.3682,18
2106,-30298.182,500
2107,-2153.1885,37
2108,-1900.0421,35
2109,-1123.5186,18
2110,-2166.6628,34
2111,-961.13995,19
2112,-706.28876,15
2113,-1357.6898,29
2114,-2742.2383,41
2115,-461.1714,9
2116,-1509.7643,26
2117,-1658.4052,25
2118,-2155.753,33
2119,-33294.9,500
2120,-8294.161,136
2121,-1220.8445,24
2122,-1323.7437,23
2123,-5330.1694,91
2124,-915.5012,18
2125,-918.1909,21
2126,-1156.6333,30
2127,-1010.01495,16
2128,-22763.2,320
2129,-733.4675,16
2130,-952.1397,18
2131,-2073.7957,27
2132,-1238.6959,22
2133,-806.2444,19
2134,-722.8572,19
2135,-718.7616,20
2136,-1921.7413,46
2137,-1077.7285,19
2138,-2196.7673,34
2139,-1285.5262,18
2140,-879.94135,17
2141,-890.3602,17
2142,-420.76483,8
2143,-1489.3414,28
2144,-10840.541,236
2145,-783.052,18
2146,-1804.6765,27
2147,-4106.4175,103
2148,-1611.2823,41
2149,-643.81506,16
2150,-861.88306,17
2151,-885.55554,17
2152,-1238.4795,23
2153,-1104.7255,19
2154,-913.61835,21
2155,-1158.9847,24
2156,-1151.4789,18
2157,-506.81964,8
2158,-814.4161,20
2159,-934.9708,20
2160,-1623.8431,38
2161,-1458.0706,24
2162,-832.31854,20
2163,-23233.547,500
2164,-34759.195,500
2165,-1020.18475,19
2166,-622.9271,11
2167,-5426.762,76
2168,-834.9757,15
2169,-1062.1726,20
2170,-2459.2979,51
2171,-31102.66,500
2172,-1816.9355,35
2173,-937.4024,21
2174,-3977.309,53
2175,-1309.4889,26
2176,-2238.4075,44
2177,-1203.2601,25
2178,-360.59094,8
2179,-2782.516,52
2180,-380.12488,8
2181,-1628.9185,28
2182,-1022.9945,18
2183,-852.6553,20
2184,-3423.7295,61
2185,-1081.254,20
2186,-6364.0566,115
2187,-2281.9243,36
2188,-1263.5573,22
2189,-4381.9946,83
2190,-897.90784,19
2191,-2274.7544,38
2192,-1529.658,25
2193,-1276.2235,22
2194,-1732.4486,32
2195,-3397.6682,50
2196,-1428.114,27
2197,-720.322,14
2198,-7617.9326,176
2199,-1402.5399,25
2200,-1175.7793,28
2201,-1299.1309,19
2202,-4249.854,117
2203,-2298.8772,38
2204,-3208.9492,57
2205,-1092.4169,17
2206,-873.31506,19
2207,-19702.367,456
2208,-19767.16,500
2209,-2653.9795,49
2210,-1675.0349,25
2211,-1007.4896,21
2212,-743.87537,15
2213,-1479.8126,19
2214,-2447.6636,36
2215,-1056.2059,23
2216,-1027.9362,19
2217,-515.6579,9
2218,-2126.3218,35
2219,-2767.3604,41
2220,-888.00085,20
2221,-820.3341,13
2222,-1229.2802,25
2223,-2518.1123,41
2224,-2050.725,36
2225,-1455.7767,27
2226,-3160.823,65
2227,-4577.0884,73
2228,-12264.399,260
2229,-1184.7322,18
2230,-661.6978,15
2231,-3790.6033,51
2232,-1919.4414,29
2233,-723.96564,10
2234,-2595.5247,34
2235,-574.4017,8
2236,-758.019,18
2237,-3954.1924,72
2238,-4624.7964,98
2239,-23689.791,500
2240,-1492.1204,21
2241,-2227.9705,45
2242,-1136.3776,25
2243,-2808.5505,42
2244,-28311.404,500
2245,-466.68365,8
2246,-962.4452,18
2247,-959.9375,19
2248,-1568.1418,24
2249,-1258.5076,21
2250,-25287.64,500
2251,-7095.3804,152
2252,-803.0497,21
2253,-1115.1035,23
2254,-30988.832,500
2255,-2036.9845,29
2256,-2187.8704,36
2257,-3902.6975,100
2258,-719.71906,15
2259,-882.2058,13
2260,-2985.6514,49
2261,-2087.989,38
2262,-1082.0784,15
2263,-668.9955,12
2264,-36333.05,500
2265,-970.80756,22
2266,-1170.2366,20
2267,-780.08435,17
2268,-1315.5115,30
2269,-26649.977,500
2270,-1369.1501,26
2271,-1985.3129,28
2272,-2376.5657,41
2273,-5239.5645,88
2274,-1655.6189,24
2275,-1429.5183,34
2276,-1209.3093,17
2277,-23461.562,500
2278,-1241.7267,28
2279,-1789.7156,26
2280,-1163.384,17
2281,-578.4189,11
2282,-1361.0839,24
2283,-1526.0209,23
2284,-965.2875,29
2285,-977.3666,19
2286,-878.9431,16
2287,-1519.076,31
2288,-22145.646,500
2289,-1448.0815,21
2290,-544.8471,10
2291,-477.7298,9
2292,-1369.2603,28
2293,-3049.2712,80
2294,-983.50464,24
2295,-909.6939,17
2296,-1310.2189,25
2297,-950.8744,24
2298,-24021.44,500
2299,-2162.9658,42
2300,-1428.3723,25
2301,-1480.4753,28
2302,-944.849,17
2303,-1866.7686,29
2304,-1267.9171,19
2305,-37846.906,500
2306,-1113.923,26
2307,-2192.6614,42
2308,-2757.6438,51
2309,-2780.0476,43
2310,-389.5053,8
2311,-1216.0198,24
2312,-1038.9286,20
2313,-1738.5093,25
2314,-1613.9811,30
2315,-1932.8837,27
2316,-914.4807,21
2317,-592.793,17
2318,-2021.0747,39
2319,-1715.557,30
2320,-1627.6526,26
2321,-32088.629,500
2322,-934.41876,23
